Latest: Time (s),Latest: Position (m),Latest: Triceps Potential (V),Latest: Chest Potential (V)
0.241758,,0.33782959,-0.329284668
0.242091,,0.332946777,-0.329284668
0.242424,,0.328063965,-0.329284668
0.242757,,0.332946777,-0.329284668
0.24309,,0.328063965,-0.33416748
0.243423,,0.328063965,-0.329284668
0.243756,,0.323181152,-0.33416748
0.244089,,0.323181152,-0.329284668
0.244422,,0.323181152,-0.33416748
0.244755,,0.323181152,-0.33416748
0.245088,,0.31829834,-0.329284668
0.245421,,0.31829834,-0.329284668
0.245754,,0.31829834,-0.329284668
0.246087,,0.313415527,-0.329284668
0.24642,,0.31829834,-0.33416748
0.246753,,0.313415527,-0.33416748
0.247086,,0.313415527,-0.33416748
0.247419,,0.308532715,-0.33416748
0.247752,,0.313415527,-0.329284668
0.248085,,0.308532715,-0.33416748
0.248418,,0.303649902,-0.329284668
0.248751,,0.303649902,-0.329284668
0.249084,,0.303649902,-0.329284668
0.249417,,0.303649902,-0.329284668
0.24975,,0.303649902,-0.33416748
0.250083,,0.303649902,-0.33416748
0.250416,,0.303649902,-0.329284668
0.250749,,0.303649902,-0.329284668
0.251082,,0.303649902,-0.329284668
0.251415,,0.303649902,-0.329284668
0.251748,,0.303649902,-0.329284668
0.252081,,0.303649902,-0.329284668
0.252414,,0.299072266,-0.329284668
0.252747,,0.299072266,-0.33416748
0.25308,,0.299072266,-0.329284668
0.253413,,0.299072266,-0.329284668
0.253746,,0.299072266,-0.33416748
0.254079,,0.299072266,-0.329284668
0.254412,,0.299072266,-0.33416748
0.254745,,0.294189453,-0.33416748
0.255078,,0.294189453,-0.33416748
0.255411,,0.299072266,-0.33416748
0.255744,,0.299072266,-0.33416748
0.256077,,0.299072266,-0.33416748
0.25641,,0.294189453,-0.33416748
0.256743,,0.294189453,-0.33416748
0.257076,,0.294189453,-0.33416748
0.257409,,0.294189453,-0.33416748
0.257742,,0.289306641,-0.33416748
0.258075,,0.289306641,-0.33416748
0.258408,,0.294189453,-0.33416748
0.258741,,0.289306641,-0.33416748
0.259074,,0.294189453,-0.33416748
0.259407,,0.299072266,-0.33416748
0.25974,,0.299072266,-0.33416748
0.26,0.988523,,
0.260073,,0.294189453,-0.33416748
0.260406,,0.294189453,-0.33416748
0.260739,,0.294189453,-0.339050293
0.261072,,0.294189453,-0.33416748
0.261405,,0.294189453,-0.33416748
0.261738,,0.294189453,-0.33416748
0.262071,,0.299072266,-0.33416748
0.262404,,0.294189453,-0.33416748
0.262737,,0.299072266,-0.339050293
0.26307,,0.299072266,-0.339050293
0.263403,,0.299072266,-0.339050293
0.263736,,0.299072266,-0.339050293
0.264069,,0.299072266,-0.339050293
0.264402,,0.299072266,-0.339050293
0.264735,,0.294189453,-0.343933105
0.265068,,0.299072266,-0.343933105
0.265401,,0.294189453,-0.343933105
0.265734,,0.294189453,-0.343933105
0.266067,,0.299072266,-0.343933105
0.2664,,0.294189453,-0.343933105
0.266733,,0.299072266,-0.343933105
0.267066,,0.294189453,-0.343933105
0.267399,,0.294189453,-0.339050293
0.267732,,0.299072266,-0.339050293
0.268065,,0.303649902,-0.343933105
0.268398,,0.308532715,-0.339050293
0.268731,,0.31829834,-0.339050293
0.269064,,0.323181152,-0.339050293
0.269397,,0.328063965,-0.33416748
0.26973,,0.323181152,-0.33416748
0.270063,,0.323181152,-0.33416748
0.270396,,0.332946777,-0.33416748
0.270729,,0.33782959,-0.329284668
0.271062,,0.342407227,-0.329284668
0.271395,,0.347290039,-0.329284668
0.271728,,0.352172852,-0.324401855
0.272061,,0.347290039,-0.329284668
0.272394,,0.347290039,-0.324401855
0.272727,,0.342407227,-0.324401855
0.27306,,0.342407227,-0.324401855
0.273393,,0.342407227,-0.319824219
0.273726,,0.347290039,-0.319824219
0.274059,,0.347290039,-0.319824219
0.274392,,0.352172852,-0.319824219
0.274725,,0.352172852,-0.319824219
0.275058,,0.347290039,-0.319824219
0.275391,,0.352172852,-0.319824219
0.275724,,0.347290039,-0.319824219
0.276057,,0.342407227,-0.319824219
0.27639,,0.342407227,-0.319824219
0.276723,,0.342407227,-0.319824219
0.277056,,0.342407227,-0.319824219
0.277389,,0.342407227,-0.319824219
0.277722,,0.342407227,-0.319824219
0.278055,,0.33782959,-0.319824219
0.278388,,0.33782959,-0.319824219
0.278721,,0.33782959,-0.319824219
0.279054,,0.33782959,-0.319824219
0.279387,,0.332946777,-0.314941406
0.27972,,0.332946777,-0.319824219
0.28,0.988453,,
0.280053,,0.328063965,-0.319824219
0.280386,,0.328063965,-0.319824219
0.280719,,0.328063965,-0.324401855
0.281052,,0.328063965,-0.324401855
0.281385,,0.328063965,-0.324401855
0.281718,,0.332946777,-0.329284668
0.282051,,0.332946777,-0.329284668
0.282384,,0.328063965,-0.329284668
0.282717,,0.332946777,-0.33416748
0.28305,,0.328063965,-0.33416748
0.283383,,0.328063965,-0.33416748
0.283716,,0.332946777,-0.33416748
0.284049,,0.328063965,-0.33416748
0.284382,,0.328063965,-0.339050293
0.284715,,0.328063965,-0.339050293
0.285048,,0.323181152,-0.33416748
0.285381,,0.332946777,-0.339050293
0.285714,,0.328063965,-0.339050293
0.286047,,0.328063965,-0.33416748
0.28638,,0.33782959,-0.33416748
0.286713,,0.33782959,-0.33416748
0.287046,,0.342407227,-0.33416748
0.287379,,0.347290039,-0.33416748
0.287712,,0.352172852,-0.329284668
0.288045,,0.357055664,-0.329284668
0.288378,,0.361938477,-0.329284668
0.288711,,0.361938477,-0.324401855
0.289044,,0.361938477,-0.324401855
0.289377,,0.361938477,-0.329284668
0.28971,,0.366821289,-0.324401855
0.290043,,0.366821289,-0.324401855
0.290376,,0.366821289,-0.319824219
0.290709,,0.366821289,-0.324401855
0.291042,,0.361938477,-0.319824219
0.291375,,0.366821289,-0.319824219
0.291708,,0.371704102,-0.319824219
0.292041,,0.371704102,-0.319824219
0.292374,,0.376586914,-0.319824219
0.292707,,0.376586914,-0.319824219
0.29304,,0.376586914,-0.319824219
0.293373,,0.381164551,-0.319824219
0.293706,,0.381164551,-0.324401855
0.294039,,0.381164551,-0.324401855
0.294372,,0.381164551,-0.324401855
0.294705,,0.376586914,-0.324401855
0.295038,,0.376586914,-0.329284668
0.295371,,0.376586914,-0.329284668
0.295704,,0.371704102,-0.324401855
0.296037,,0.376586914,-0.329284668
0.29637,,0.371704102,-0.329284668
0.296703,,0.371704102,-0.324401855
0.297036,,0.376586914,-0.324401855
0.297369,,0.376586914,-0.329284668
0.297702,,0.381164551,-0.329284668
0.298035,,0.381164551,-0.324401855
0.298368,,0.386047363,-0.329284668
0.298701,,0.390930176,-0.319824219
0.299034,,0.390930176,-0.319824219
0.299367,,0.390930176,-0.319824219
0.2997,,0.390930176,-0.314941406
0.3,0.988314,,
0.300033,,0.390930176,-0.314941406
0.300366,,0.386047363,-0.314941406
0.300699,,0.390930176,-0.314941406
0.301032,,0.381164551,-0.314941406
0.301365,,0.381164551,-0.314941406
0.301698,,0.381164551,-0.314941406
0.302031,,0.381164551,-0.314941406
0.302364,,0.381164551,-0.314941406
0.302697,,0.381164551,-0.314941406
0.30303,,0.386047363,-0.319824219
0.303363,,0.386047363,-0.314941406
0.303696,,0.390930176,-0.319824219
0.304029,,0.390930176,-0.319824219
0.304362,,0.395812988,-0.319824219
0.304695,,0.390930176,-0.324401855
0.305028,,0.395812988,-0.329284668
0.305361,,0.395812988,-0.324401855
0.305694,,0.395812988,-0.329284668
0.306027,,0.395812988,-0.329284668
0.30636,,0.395812988,-0.324401855
0.306693,,0.390930176,-0.329284668
0.307026,,0.395812988,-0.329284668
0.307359,,0.395812988,-0.324401855
0.307692,,0.395812988,-0.324401855
0.308025,,0.400695801,-0.324401855
0.308358,,0.400695801,-0.324401855
0.308691,,0.395812988,-0.324401855
0.309024,,0.400695801,-0.319824219
0.309357,,0.400695801,-0.319824219
0.30969,,0.400695801,-0.319824219
0.310023,,0.405578613,-0.319824219
0.310356,,0.405578613,-0.319824219
0.310689,,0.405578613,-0.319824219
0.311022,,0.400695801,-0.319824219
0.311355,,0.405578613,-0.314941406
0.311688,,0.405578613,-0.314941406
0.312021,,0.405578613,-0.314941406
0.312354,,0.405578613,-0.310058594
0.312687,,0.405578613,-0.310058594
0.31302,,0.410461426,-0.310058594
0.313353,,0.410461426,-0.305175781
0.313686,,0.415344238,-0.310058594
0.314019,,0.410461426,-0.305175781
0.314352,,0.415344238,-0.305175781
0.314685,,0.410461426,-0.305175781
0.315018,,0.415344238,-0.300292969
0.315351,,0.415344238,-0.305175781
0.315684,,0.415344238,-0.305175781
0.316017,,0.420227051,-0.305175781
0.31635,,0.415344238,-0.305175781
0.316683,,0.415344238,-0.305175781
0.317016,,0.410461426,-0.305175781
0.317349,,0.410461426,-0.305175781
0.317682,,0.410461426,-0.305175781
0.318015,,0.410461426,-0.305175781
0.318348,,0.415344238,-0.310058594
0.318681,,0.420227051,-0.314941406
0.319014,,0.420227051,-0.314941406
0.319347,,0.420227051,-0.314941406
0.31968,,0.420227051,-0.314941406
0.32,0.988609,,
0.320013,,0.415344238,-0.314941406
0.320346,,0.415344238,-0.314941406
0.320679,,0.410461426,-0.314941406
0.321012,,0.415344238,-0.314941406
0.321345,,0.410461426,-0.314941406
0.321678,,0.415344238,-0.319824219
0.322011,,0.410461426,-0.319824219
0.322344,,0.405578613,-0.314941406
0.322677,,0.410461426,-0.319824219
0.32301,,0.410461426,-0.319824219
0.323343,,0.410461426,-0.319824219
0.323676,,0.415344238,-0.319824219
0.324009,,0.415344238,-0.319824219
0.324342,,0.415344238,-0.324401855
0.324675,,0.420227051,-0.324401855
0.325008,,0.420227051,-0.324401855
0.325341,,0.415344238,-0.324401855
0.325674,,0.415344238,-0.324401855
0.326007,,0.415344238,-0.324401855
0.32634,,0.4296875,-0.324401855
0.326673,,0.434570313,-0.329284668
0.327006,,0.439453125,-0.33416748
0.327339,,0.439453125,-0.329284668
0.327672,,0.444335938,-0.329284668
0.328005,,0.44921875,-0.329284668
0.328338,,0.454101563,-0.329284668
0.328671,,0.458984375,-0.329284668
0.329004,,0.458984375,-0.329284668
0.329337,,0.458984375,-0.329284668
0.32967,,0.458984375,-0.329284668
0.330003,,0.458984375,-0.329284668
0.330336,,0.458984375,-0.329284668
0.330669,,0.454101563,-0.329284668
0.331002,,0.454101563,-0.329284668
0.331335,,0.454101563,-0.329284668
0.331668,,0.454101563,-0.329284668
0.332001,,0.458984375,-0.329284668
0.332334,,0.458984375,-0.33416748
0.332667,,0.468444824,-0.33416748
0.333,,0.468444824,-0.329284668
0.333333,,0.473327637,-0.329284668
0.333666,,0.473327637,-0.33416748
0.333999,,0.473327637,-0.329284668
0.334332,,0.473327637,-0.33416748
0.334665,,0.473327637,-0.329284668
0.334998,,0.468444824,-0.33416748
0.335331,,0.473327637,-0.33416748
0.335664,,0.473327637,-0.33416748
0.335997,,0.478210449,-0.33416748
0.33633,,0.483093262,-0.33416748
0.336663,,0.487976074,-0.33416748
0.336996,,0.492858887,-0.33416748
0.337329,,0.497741699,-0.33416748
0.337662,,0.497741699,-0.339050293
0.337995,,0.492858887,-0.339050293
0.338328,,0.497741699,-0.339050293
0.338661,,0.497741699,-0.339050293
0.338994,,0.497741699,-0.339050293
0.339327,,0.497741699,-0.339050293
0.33966,,0.492858887,-0.343933105
0.339993,,0.487976074,-0.339050293
0.34,0.984999,,
0.340326,,0.487976074,-0.339050293
0.340659,,0.487976074,-0.343933105
0.340992,,0.487976074,-0.339050293
0.341325,,0.487976074,-0.339050293
0.341658,,0.483093262,-0.339050293
0.341991,,0.483093262,-0.339050293
0.342324,,0.483093262,-0.343933105
0.342657,,0.478210449,-0.343933105
0.34299,,0.478210449,-0.343933105
0.343323,,0.478210449,-0.343933105
0.343656,,0.473327637,-0.343933105
0.343989,,0.473327637,-0.343933105
0.344322,,0.473327637,-0.343933105
0.344655,,0.473327637,-0.343933105
0.344988,,0.468444824,-0.343933105
0.345321,,0.473327637,-0.343933105
0.345654,,0.473327637,-0.348815918
0.345987,,0.473327637,-0.35369873
0.34632,,0.473327637,-0.35369873
0.346653,,0.473327637,-0.35369873
0.346986,,0.473327637,-0.35369873
0.347319,,0.468444824,-0.35369873
0.347652,,0.473327637,-0.35369873
0.347985,,0.468444824,-0.358581543
0.348318,,0.473327637,-0.358581543
0.348651,,0.468444824,-0.363464355
0.348984,,0.463562012,-0.358581543
0.349317,,0.463562012,-0.368041992
0.34965,,0.458984375,-0.363464355
0.349983,,0.463562012,-0.368041992
0.350316,,0.458984375,-0.368041992
0.350649,,0.454101563,-0.368041992
0.350982,,0.454101563,-0.372924805
0.351315,,0.454101563,-0.372924805
0.351648,,0.454101563,-0.372924805
0.351981,,0.454101563,-0.372924805
0.352314,,0.454101563,-0.372924805
0.352647,,0.44921875,-0.372924805
0.35298,,0.454101563,-0.372924805
0.353313,,0.44921875,-0.377807617
0.353646,,0.44921875,-0.377807617
0.353979,,0.454101563,-0.377807617
0.354312,,0.44921875,-0.38269043
0.354645,,0.44921875,-0.38269043
0.354978,,0.454101563,-0.38269043
0.355311,,0.454101563,-0.38269043
0.355644,,0.44921875,-0.38269043
0.355977,,0.444335938,-0.387573242
0.35631,,0.44921875,-0.392456055
0.356643,,0.444335938,-0.387573242
0.356976,,0.439453125,-0.392456055
0.357309,,0.439453125,-0.392456055
0.357642,,0.439453125,-0.387573242
0.357975,,0.439453125,-0.392456055
0.358308,,0.439453125,-0.392456055
0.358641,,0.439453125,-0.392456055
0.358974,,0.439453125,-0.397338867
0.359307,,0.434570313,-0.397338867
0.35964,,0.439453125,-0.397338867
0.359973,,0.439453125,-0.392456055
0.36,0.988557,,
0.360306,,0.434570313,-0.392456055
0.360639,,0.434570313,-0.392456055
0.360972,,0.4296875,-0.387573242
0.361305,,0.4296875,-0.38269043
0.361638,,0.4296875,-0.38269043
0.361971,,0.424804688,-0.377807617
0.362304,,0.4296875,-0.377807617
0.362637,,0.420227051,-0.372924805
0.36297,,0.424804688,-0.368041992
0.363303,,0.4296875,-0.368041992
0.363636,,0.434570313,-0.358581543
0.363969,,0.439453125,-0.35369873
0.364302,,0.434570313,-0.35369873
0.364635,,0.4296875,-0.343933105
0.364968,,0.434570313,-0.343933105
0.365301,,0.4296875,-0.33416748
0.365634,,0.4296875,-0.33416748
0.365967,,0.4296875,-0.33416748
0.3663,,0.4296875,-0.329284668
0.366633,,0.4296875,-0.329284668
0.366966,,0.4296875,-0.324401855
0.367299,,0.4296875,-0.319824219
0.367632,,0.4296875,-0.319824219
0.367965,,0.4296875,-0.314941406
0.368298,,0.4296875,-0.314941406
0.368631,,0.4296875,-0.314941406
0.368964,,0.4296875,-0.310058594
0.369297,,0.4296875,-0.305175781
0.36963,,0.4296875,-0.300292969
0.369963,,0.4296875,-0.295410156
0.370296,,0.4296875,-0.290527344
0.370629,,0.4296875,-0.290527344
0.370962,,0.4296875,-0.285644531
0.371295,,0.4296875,-0.280761719
0.371628,,0.424804688,-0.276184082
0.371961,,0.424804688,-0.27130127
0.372294,,0.424804688,-0.266418457
0.372627,,0.420227051,-0.261535645
0.37296,,0.420227051,-0.261535645
0.373293,,0.420227051,-0.261535645
0.373626,,0.420227051,-0.256652832
0.373959,,0.420227051,-0.25177002
0.374292,,0.420227051,-0.242004395
0.374625,,0.420227051,-0.237121582
0.374958,,0.420227051,-0.227661133
0.375291,,0.420227051,-0.217895508
0.375624,,0.415344238,-0.213012695
0.375957,,0.415344238,-0.198364258
0.37629,,0.415344238,-0.188903809
0.376623,,0.415344238,-0.179138184
0.376956,,0.410461426,-0.164489746
0.377289,,0.415344238,-0.159606934
0.377622,,0.415344238,-0.150146484
0.377955,,0.420227051,-0.145263672
0.378288,,0.420227051,-0.140380859
0.378621,,0.420227051,-0.130615234
0.378954,,0.420227051,-0.125732422
0.379287,,0.415344238,-0.120849609
0.37962,,0.415344238,-0.120849609
0.379953,,0.415344238,-0.115966797
0.38,0.988436,,
0.380286,,0.415344238,-0.111083984
0.380619,,0.420227051,-0.106506348
0.380952,,0.415344238,-0.106506348
0.381285,,0.410461426,-0.106506348
0.381618,,0.410461426,-0.106506348
0.381951,,0.410461426,-0.101623535
0.382284,,0.410461426,-0.101623535
0.382617,,0.415344238,-0.101623535
0.38295,,0.410461426,-0.101623535
0.383283,,0.405578613,-0.096740723
0.383616,,0.410461426,-0.09185791
0.383949,,0.405578613,-0.086975098
0.384282,,0.410461426,-0.086975098
0.384615,,0.410461426,-0.086975098
0.384948,,0.410461426,-0.082092285
0.385281,,0.410461426,-0.082092285
0.385614,,0.410461426,-0.07232666
0.385947,,0.405578613,-0.07232666
0.38628,,0.410461426,-0.07232666
0.386613,,0.405578613,-0.07232666
0.386946,,0.405578613,-0.07232666
0.387279,,0.405578613,-0.067443848
0.387612,,0.400695801,-0.07232666
0.387945,,0.400695801,-0.07232666
0.388278,,0.400695801,-0.077209473
0.388611,,0.400695801,-0.077209473
0.388944,,0.400695801,-0.082092285
0.389277,,0.400695801,-0.086975098
0.38961,,0.405578613,-0.086975098
0.389943,,0.405578613,-0.09185791
0.390276,,0.405578613,-0.086975098
0.390609,,0.405578613,-0.096740723
0.390942,,0.405578613,-0.096740723
0.391275,,0.400695801,-0.101623535
0.391608,,0.405578613,-0.101623535
0.391941,,0.400695801,-0.101623535
0.392274,,0.400695801,-0.101623535
0.392607,,0.400695801,-0.106506348
0.39294,,0.400695801,-0.106506348
0.393273,,0.405578613,-0.106506348
0.393606,,0.405578613,-0.106506348
0.393939,,0.410461426,-0.101623535
0.394272,,0.415344238,-0.106506348
0.394605,,0.420227051,-0.106506348
0.394938,,0.420227051,-0.106506348
0.395271,,0.420227051,-0.111083984
0.395604,,0.415344238,-0.106506348
0.395937,,0.415344238,-0.101623535
0.39627,,0.415344238,-0.106506348
0.396603,,0.415344238,-0.106506348
0.396936,,0.420227051,-0.111083984
0.397269,,0.420227051,-0.111083984
0.397602,,0.4296875,-0.111083984
0.397935,,0.434570313,-0.115966797
0.398268,,0.434570313,-0.120849609
0.398601,,0.439453125,-0.120849609
0.398934,,0.439453125,-0.120849609
0.399267,,0.444335938,-0.125732422
0.3996,,0.444335938,-0.125732422
0.399933,,0.439453125,-0.135498047
0.4,0.982153,,
0.400266,,0.439453125,-0.135498047
0.400599,,0.439453125,-0.135498047
0.400932,,0.439453125,-0.140380859
0.401265,,0.439453125,-0.140380859
0.401598,,0.444335938,-0.140380859
0.401931,,0.44921875,-0.145263672
0.402264,,0.458984375,-0.150146484
0.402597,,0.473327637,-0.145263672
0.40293,,0.478210449,-0.150146484
0.403263,,0.487976074,-0.154724121
0.403596,,0.492858887,-0.154724121
0.403929,,0.497741699,-0.159606934
0.404262,,0.497741699,-0.159606934
0.404595,,0.502624512,-0.159606934
0.404928,,0.507202148,-0.164489746
0.405261,,0.507202148,-0.164489746
0.405594,,0.497741699,-0.164489746
0.405927,,0.497741699,-0.169372559
0.40626,,0.497741699,-0.169372559
0.406593,,0.492858887,-0.169372559
0.406926,,0.497741699,-0.174255371
0.407259,,0.492858887,-0.174255371
0.407592,,0.492858887,-0.179138184
0.407925,,0.492858887,-0.179138184
0.408258,,0.497741699,-0.179138184
0.408591,,0.497741699,-0.184020996
0.408924,,0.507202148,-0.184020996
0.409257,,0.516967773,-0.188903809
0.40959,,0.521850586,-0.188903809
0.409923,,0.531616211,-0.188903809
0.410256,,0.545959473,-0.193786621
0.410589,,0.550842285,-0.198364258
0.410922,,0.550842285,-0.198364258
0.411255,,0.555725098,-0.198364258
0.411588,,0.555725098,-0.198364258
0.411921,,0.550842285,-0.198364258
0.412254,,0.555725098,-0.20324707
0.412587,,0.555725098,-0.20324707
0.41292,,0.56060791,-0.20324707
0.413253,,0.565490723,-0.208129883
0.413586,,0.575256348,-0.20324707
0.413919,,0.58013916,-0.213012695
0.414252,,0.584716797,-0.213012695
0.414585,,0.589599609,-0.217895508
0.414918,,0.599365234,-0.217895508
0.415251,,0.599365234,-0.213012695
0.415584,,0.599365234,-0.22277832
0.415917,,0.599365234,-0.217895508
0.41625,,0.589599609,-0.22277832
